person 	422 174 457 183
whose 	460 174 494 183
name 	497 174 525 183
is 	528 174 536 183
entered 	539 174 578 183
on 	581 174 593 183
line 	596 174 615 183
1. 	618 174 625 183
Check 	629 174 663 183
only 	666 174 687 183
one 	690 174 710 183
of 	713 174 723 183
the	725 174 743 183
following 	130 183 176 191
seven 	179 183 208 191
boxes	211 183 242 191
.	242 183 246 191
4 	756 176 767 184
Exemptions 	769 176 831 184
(	833 176 837 184
codes 	837 176 867 184
apply 	871 176 899 184
only 	902 176 923 184
to	925 176 936 184
certain 	758 185 792 192
entities	795 185 832 192
, 	833 185 835 192
not 	839 185 854 192
individuals	859 185 911 193
; 	912 185 914 193
see	918 185 936 193
instructions 	757 194 817 202
on 	820 194 832 202
page 	836 194 861 202
3	864 194 871 202
)	870 194 873 202
:	875 194 878 202
Individual	143 204 193 212
/	193 204 198 212
sole 	198 204 218 212
proprietor 	221 204 271 212
or	274 204 285 212
☐	123 200 137 210
☐	308 198 322 208
C 	327 203 339 211
Corporation	338 203 400 211
☑	540 200 553 209
☐	656 200 670 210
☐	123 228 136 238
☐	424 200 438 209
S 	441 204 453 212
Corporation	450 204 515 212
Partnership	559 205 620 212
Trust	675 205 708 211
/	700 205 706 211
estate	705 205 739 211
Exempt 	755 217 795 226
payee 	797 217 828 226
code 	831 217 856 226
(	856 217 861 226
if 	860 217 867 226
any	870 217 888 226
)	886 217 890 226
☐	123 282 136 292
single	145 213 181 221
-	176 213 179 221
member 	179 213 221 221
LLC	223 213 245 221
Limited 	145 231 183 240
liability 	185 231 221 240
company	224 231 271 240
. 	271 231 273 240
Enter 	276 231 303 240
the 	306 231 322 240
tax 	325 231 341 240
classification 	345 231 409 240
(	412 231 415 240
C	415 231 423 240
=	424 231 429 240
C 	430 231 438 240
corporation	441 231 499 240
, 	500 231 502 240
S	506 231 513 240
=	513 231 519 240
S 	520 231 528 240
corporation	531 231 588 240
, 	590 231 591 240
P	595 231 602 240
=	603 231 608 240
Partnership	609 231 667 240
)	666 231 671 240
P	704 231 718 238
Note	143 243 172 255
: 	171 243 174 255
Check 	177 243 211 255
the 	212 243 229 255
appropriate 	232 243 290 255
box 	295 243 312 255
in 	315 243 324 255
the 	327 243 343 255
line 	345 243 364 255
above 	368 243 398 255
for 	402 243 415 255
the 	418 243 434 255
tax 	437 243 452 255
classification 	456 243 521 255
of 	524 243 534 255
the 	537 243 553 255
single	556 243 586 255
-	586 243 589 255
member 	591 243 632 255
owner	636 243 667 255
. 	667 243 669 255
Do 	675 243 690 255
not 	693 243 709 255
check	712 243 743 255
LLC 	144 253 166 261
if 	170 253 176 261
the 	179 253 195 261
LLC 	198 253 218 261
is 	221 253 229 261
classified 	233 253 279 261
as 	283 253 294 261
a 	298 253 303 261
single	306 253 336 261
-	337 253 340 261
member 	341 253 383 261
LLC 	385 253 405 261
that 	410 253 429 261
is 	433 253 440 261
disregarded 	443 253 503 261
from 	508 253 530 261
the 	533 253 550 261
owner 	553 253 584 261
unless 	587 253 619 261
the 	622 253 638 261
owner 	641 253 673 261
of 	676 253 686 261
the 	689 253 705 261
LLC 	708 253 728 261
is	732 253 740 261
another 	145 262 184 270
LLC 	187 262 208 270
that 	211 262 230 270
is 	234 262 242 270
not 	245 262 262 270
disregarded 	265 262 325 270
from 	329 262 352 270
the 	355 262 371 270
owner 	375 262 406 270
for 	409 262 422 270
U.S. 	425 262 446 270
federal 	449 262 484 270
tax 	488 262 503 270
purposes	507 262 554 271
. 	553 262 556 271
Otherwise	560 262 611 271
, 	612 262 614 271
a 	618 262 624 271
single	627 262 656 271
-	657 262 660 271
member 	661 262 703 271
LLC 	706 262 726 271
that	730 262 749 271
is 	145 271 154 279
disregarded 	155 271 217 279
from 	220 271 243 279
the 	246 271 262 279
owner 	266 271 297 279
should 	299 271 333 279
check 	337 271 367 279
the 	370 271 386 279
appropriate 	390 271 447 279
box 	451 271 471 279
for 	473 271 487 279
the 	490 271 506 279
tax 	509 271 524 279
classification 	528 271 591 279
of 	596 271 606 279
its 	609 271 621 279
owner	624 271 656 279
.	656 271 659 279
Other 	143 285 174 293
(	175 285 180 293
see 	180 285 198 293
instructions	200 285 258 293
) 	258 285 262 293
►	264 285 273 293
5 	116 296 126 305
Address 	127 296 171 305
(	173 296 177 305
number	178 296 216 305
, 	217 296 218 305
street	223 296 251 305
, 	251 296 253 305
and 	257 296 276 305
apt	279 296 295 305
. 	296 296 299 305
or 	302 296 312 305
suite 	315 296 339 305
no	343 296 355 305
.	356 296 358 305
) 	358 296 361 305
See 	364 296 384 305
instructions	387 296 446 305
.	446 296 449 305
25 	114 312 132 322
Argyle 	135 312 180 322
Street	185 312 226 322
, 	226 312 229 322
Birkenhead	235 312 313 322
6 	116 324 126 332
City	128 324 149 331
, 	149 324 151 331
state	155 324 180 331
, 	180 324 182 331
and 	186 324 205 331
ZIP 	208 324 226 331
code	229 324 255 331
Wirral	113 339 156 349
, 	157 339 158 349
Merseyside	163 339 243 349
, 	244 339 247 349
CH41 	252 339 286 349
6AA	293 339 321 349
7 	114 351 123 360
List 	127 351 146 360
account 	149 351 190 360
number	193 351 232 360
(	231 351 234 360
s	234 351 240 360
) 	239 351 242 360
here 	245 351 268 360
(	270 351 274 360
optional	274 351 315 360
)	314 351 317 360
Exemption 	757 244 811 255
from 	814 244 837 255
FATCA 	842 244 877 255
reporting	881 244 926 255
code 	757 259 788 267
(	785 259 790 267
if 	791 259 797 267
any	797 259 818 267
)	813 259 820 267
(	754 286 762 292
Applies 	756 286 788 292
to 	784 286 795 292
accounts 	797 286 831 292
maintained 	833 286 873 292
outside 	874 286 902 292
the 	903 286 916 292
U.S	916 286 932 292
Requester's 	651 298 712 306
name 	716 298 744 306
and 	747 298 766 306
address 	769 298 810 306
(	812 298 816 306
optional	816 298 856 306
)	855 298 859 306
Part 	82 379 123 387
I	120 379 125 387
Taxpayer 	164 379 234 390
Identification 	240 379 339 390
Number 	346 379 405 390
(	411 379 415 390
TIN	415 379 440 390
)	441 379 445 390
016325490417EUR	463 368 591 375
8319	860 417 939 425
Enter 	74 393 107 403
your 	108 393 135 403
TIN 	138 393 158 403
in 	161 393 171 403
the 	176 393 193 403
appropriate 	198 393 264 403
box	268 393 289 403
. 	289 393 291 403
The 	296 393 317 403
TIN 	321 393 340 403
provided 	345 393 396 403
must 	400 393 428 403
match 	432 393 467 403
the 	471 393 490 403
name 	494 393 525 403
given 	528 393 559 403
on 	563 393 578 403
line 	582 393 602 403
1 	606 393 610 403
to 	616 393 627 403
avoid	631 393 662 403
backup 	76 404 118 414
withholding	121 404 188 414
. 	189 404 192 414
For 	196 404 214 414
individuals	219 404 279 414
, 	280 404 282 414
this 	286 404 306 414
is 	310 404 319 414
generally 	324 404 375 414
your 	378 404 404 414
social 	408 404 440 414
security 	444 404 490 414
number 	494 404 538 414
(	541 404 545 414
SSN	545 404 569 414
)	571 404 574 414
. 	575 404 578 414
However	582 404 632 414
, 	633 404 635 414
for 	640 404 655 414
a	659 404 666 414
resident 	76 415 121 424
alien	126 415 152 424
, 	152 415 154 424
sole 	159 415 182 424
proprietor	187 415 243 424
, 	242 415 245 424
or 	251 415 262 424
disregarded 	265 415 334 424
entity	338 415 370 424
, 	371 415 372 424
see 	377 415 397 424
the 	401 415 419 424
instructions 	423 415 490 424
for 	493 415 509 424
Part 	512 415 535 424
I	540 415 542 424
, 	543 415 546 424
later	550 415 575 424
. 	576 415 578 424
For 	582 415 602 424
other	606 415 635 424
entities	74 425 117 435
, 	116 425 120 435
it 	124 425 131 435
is 	135 425 143 435
your 	146 425 173 435
employer 	176 425 230 435
identification 	233 425 306 435
number 	311 425 354 435
(	357 425 361 435
EIN	361 425 381 435
)	381 425 384 435
. 	386 425 389 435
If 	390 425 400 435
you 	403 425 423 435
do 	428 425 443 435
not 	447 425 465 435
have 	469 425 496 435
a 	500 425 507 435
number	511 425 555 435
, 	556 425 558 435
see 	562 425 582 435
How 	586 425 613 435
to 	616 425 627 435
get 	631 425 650 435
a	653 425 660 435
TIN	75 435 95 442
, 	94 435 98 442
later	102 435 128 442
.	128 435 130 442
Note	73 449 105 457
: 	103 449 108 457
If 	111 449 120 457
the 	123 449 141 457
account 	144 449 191 457
is 	195 449 204 457
in 	207 449 217 457
more 	221 449 251 457
than 	254 449 279 457
one 	283 449 304 457
name	308 449 340 457
, 	341 449 343 457
see 	348 449 368 457
the 	371 449 389 457
instructions 	393 449 460 457
for 	464 449 479 457
line 	483 449 502 457
1. 	508 449 516 457
Also 	520 449 545 457
see 	550 449 569 457
What 	574 449 603 457
Name 	607 449 640 457
and	644 449 666 457
Number 	73 459 122 469
To 	124 459 140 469
Give 	141 459 169 469
the 	173 459 190 469
Requester 	195 459 254 469
for 	257 459 273 469
guidelines 	276 459 334 469
on 	338 459 352 469
whose 	356 459 394 469
number 	397 459 443 469
to 	445 459 457 469
enter	460 459 490 469
.	491 459 494 469
Social 	697 394 730 402
security 	734 394 777 402
number	781 394 822 402
077	696 417 754 424
or	690 439 706 444
03	789 417 825 424
Employer 	694 449 751 457
identification 	752 449 822 457
number	826 449 867 457
Part 	80 489 118 497
II	118 489 126 497
Certification	163 490 258 498
Under 	73 504 111 513
penalties 	114 504 166 513
of 	169 504 180 513
perjury	185 504 224 513
, 	224 504 227 513
I 	231 504 236 513
certify 	238 504 273 513
that	276 504 301 513
:	298 504 302 513
1. 	74 518 86 528
The 	89 518 111 528
number 	115 518 158 528
shown 	162 518 200 528
on 	204 518 217 528
this 	222 518 242 528
form 	246 518 272 528
is 	277 518 286 528
my 	289 518 307 528
correct 	310 518 350 528
taxpayer 	354 518 405 528
identification 	408 518 481 528
number 	486 518 530 528
(	532 518 537 528
or 	537 518 548 528
I 	552 518 555 528
am 	558 518 577 528
waiting 	580 518 621 528
for 	624 518 641 528
a 	644 518 651 528
number 	655 518 700 528
to 	703 518 714 528
be 	718 518 732 528
issued 	736 518 773 528
to 	778 518 788 528
me	793 518 810 528
)	811 518 813 528
; 	814 518 816 528
and	821 518 842 528
2. 	74 529 85 539
I 	89 529 93 539
am 	96 529 114 539
not 	118 529 136 539
subject 	140 529 182 539
to 	186 529 197 539
backup 	201 529 243 539
withholding 	247 529 314 539
because	317 529 366 539
: 	363 529 368 539
(	372 529 377 539
a	377 529 384 539
) 	383 529 386 539
I 	390 529 394 539
am 	397 529 415 539
exempt 	419 529 462 539
from 	466 529 492 539
backup 	496 529 539 539
withholding	543 529 608 539
, 	610 529 612 539
or 	616 529 628 539
(	631 529 635 539
b	635 529 643 539
) 	643 529 647 539
I 	649 529 654 539
have 	657 529 685 539
not 	688 529 706 539
been 	710 529 739 539
notified 	743 529 785 539
by 	790 529 804 539
the 	807 529 825 539
Internal 	829 529 872 539
Revenue	876 529 926 539
Service 	89 539 133 549
(	133 539 139 549
IRS	138 539 160 549
) 	158 539 162 549
that 	166 539 189 549
I 	192 539 195 549
am 	199 539 217 549
subject 	221 539 263 549
to 	266 539 277 549
backup 	281 539 324 549
withholding 	328 539 393 549
as 	398 539 411 549
a 	415 539 422 549
result 	427 539 458 549
of 	461 539 472 549
a 	476 539 483 549
failure 	486 539 521 549
to 	525 539 536 549
report 	541 539 575 549
all 	578 539 591 549
interest 	595 539 637 549
or 	641 539 653 549
dividends	656 539 712 549
, 	713 539 715 549
or 	719 539 731 549
(	733 539 737 549
c	738 539 745 549
) 	745 539 748 549
the 	752 539 770 549
IRS 	774 539 794 549
has 	798 539 819 549
notified 	823 539 865 549
me 	870 539 887 549
that 	891 539 913 549
I 	916 539 920 549
am	923 539 941 549
no 	89 549 104 559
longer 	108 549 143 559
subject 	147 549 189 559
to 	192 549 205 559
backup 	208 549 251 559
withholding	255 549 320 559
; 	321 549 324 559
and	328 549 350 559
3. 	73 564 85 574
I 	89 564 92 574
am 	96 564 114 574
a 	117 564 124 574
U.S. 	128 564 152 574
citizen 	157 564 193 574
or 	197 564 208 574
other 	212 564 242 574
U.S. 	246 564 270 574
person 	274 564 314 574
(	317 564 321 574
defined 	321 564 364 574
below	367 564 402 574
)	402 564 405 574
; 	405 564 408 574
and	413 564 435 574
4. 	73 577 86 588
The 	89 577 111 588
FATCA 	116 577 155 588
code	158 577 187 588
(	187 577 190 588
s	190 577 198 588
) 	197 577 201 588
entered 	204 577 248 588
on 	252 577 266 588
this 	270 577 290 588
form 	294 577 320 588
(	324 577 327 588
if 	325 577 334 588
any	337 577 358 588
) 	358 577 361 588
indicating 	365 577 421 588
that 	424 577 447 588
I 	451 577 453 588
am 	458 577 475 588
exempt 	479 577 522 588
from 	526 577 552 588
FATCA 	558 577 598 588
reporting 	602 577 653 588
is 	656 577 666 588
correct	670 577 710 588
.	712 577 715 588
Certification 	74 592 146 602
instructions	149 592 219 602
. 	220 592 221 602
You 	225 592 247 602
must 	252 592 279 602
cross 	282 592 312 602
out 	316 592 333 602
item 	337 592 359 602
2 	364 592 370 602
above 	374 592 407 602
if 	411 592 417 602
you 	420 592 440 602
have 	444 592 470 602
been 	474 592 500 602
notified 	504 592 545 602
by 	548 592 562 602
the 	565 592 582 602
IRS 	586 592 605 602
that 	609 592 629 602
you 	633 592 653 602
are 	657 592 674 602
currently 	678 592 725 602
subject 	729 592 769 602
to 	772 592 783 602
backup 	787 592 827 602
withholding 	832 592 895 602
because	898 592 946 602
you 	73 602 95 612
have 	98 602 124 612
failed 	127 602 157 612
to 	161 602 171 612
report 	176 602 208 612
all 	211 602 223 612
interest 	226 602 267 612
and 	271 602 290 612
dividends 	295 602 347 612
on 	351 602 364 612
your 	368 602 392 612
tax 	396 602 412 612
return	417 602 447 612
. 	449 602 451 612
For 	455 602 473 612
real 	477 602 496 612
estate 	500 602 534 612
transactions	537 602 603 612
, 	604 602 607 612
item 	611 602 634 612
2 	638 602 646 612
does 	649 602 675 612
not 	679 602 697 612
apply	700 602 731 612
. 	729 602 732 612
For 	738 602 756 612
mortgage 	759 602 812 612
interest 	815 602 856 612
paid	860 602 883 613
,	881 603 886 613
acquisition 	74 613 133 622
or 	138 613 148 622
abandonment 	152 613 228 622
of 	232 613 242 622
secured 	246 613 289 622
property	293 613 340 622
, 	338 613 341 622
cancellation 	346 613 411 622
of 	415 613 425 622
debt	428 613 453 622
, 	455 613 456 622
contributions 	462 613 532 622
to 	536 613 547 622
an 	550 613 563 622
individual 	566 613 618 622
retirement 	624 613 678 622
arrangement 	682 613 751 623
(	754 613 757 623
IRA	757 613 778 623
)	777 613 780 623
, 	781 613 784 623
and 	788 613 809 623
generally	812 613 861 623
, 	863 613 865 623
payments	869 613 922 623
other 	73 623 104 633
than 	106 623 131 633
interest 	135 623 174 633
and 	178 623 198 633
dividends	202 623 254 633
, 	255 623 257 633
you 	261 623 281 633
are 	285 623 302 633
not 	306 623 323 633
required 	327 623 372 633
to 	376 623 387 633
sign 	390 623 413 633
the 	416 623 434 633
certification	437 623 500 633
, 	500 623 503 633
but 	508 623 525 633
you 	528 623 549 633
must 	553 623 580 633
provide 	583 623 624 633
your 	627 623 652 633
correct 	655 623 694 633
TIN	697 623 716 633
. 	718 623 719 633
See 	723 623 745 633
the 	748 623 766 633
instructions 	769 623 833 633
for 	837 624 851 633
Part 	854 624 877 633
II	881 624 886 633
, 	888 624 890 633
later	894 624 918 633
.	919 624 922 633
Sign	73 640 108 650
Signature 	140 646 195 653
of	196 646 209 653
Here	73 652 111 660
U.S. 	140 655 164 662
person 	167 655 207 662
►	206 655 216 662
Anne 	229 642 295 661
oral	297 638 348 658
Date►	640 656 679 662
2019-02-01	708 650 891 666
General 	73 674 157 687
Instructions	166 674 292 687
Section 	74 695 118 703
references 	123 695 183 703
are 	186 695 204 703
to 	208 695 220 703
the 	223 695 240 703
Internal 	243 695 286 703
Revenue 	291 695 342 703
Code 	344 695 376 703
unless 	380 695 416 703
otherwise	421 695 477 703
noted	73 705 108 712
.	105 705 110 712
Future 	74 719 116 728
developments	118 719 204 728
. 	205 719 207 728
For 	212 719 231 728
the 	234 719 253 728
latest 	256 719 288 728
information 	292 719 355 728
about 	359 719 393 728
developments	397 719 478 728
related 	76 729 114 738
to 	118 729 129 738
Form 	133 729 162 738
W	166 729 179 738
-	179 729 182 738
9 	183 729 190 738
and 	194 729 216 738
its 	220 729 232 738
instructions	237 729 303 738
, 	304 729 306 738
such 	310 729 337 738
as 	342 729 355 738
legislation 	358 729 416 738
enacted	420 729 467 738
after 	74 740 101 749
they 	103 740 129 749
were 	132 740 160 749
published	164 740 220 749
, 	221 740 223 749
go 	227 740 242 749
to 	244 740 256 749
www.irs.gov/FormW9	261 740 384 749
.	386 740 389 749
Purpose 	74 757 151 768
of 	157 757 176 768
Form	182 757 227 768
An 	71 774 91 784
individual 	93 774 147 784
or 	151 774 163 784
entity 	166 774 199 784
(	201 774 206 784
Form 	205 774 234 784
W	239 774 251 784
-	248 774 255 784
9 	255 774 262 784
requester	267 774 321 784
) 	321 774 324 784
who 	328 774 352 784
is 	356 774 365 784
required 	370 774 417 784
to 	420 774 431 784
file 	435 774 452 784
an	455 774 469 784
information 	71 785 139 794
return 	143 785 176 794
with 	180 785 204 794
the 	208 785 226 794
IRS 	230 785 249 794
must 	254 785 282 794
obtain 	286 785 321 794
your 	325 785 351 794
correct 	354 785 395 794
taxpayer	399 785 449 794
identification 	73 795 148 805
number 	151 795 196 805
(	198 795 204 805
TIN	202 795 222 805
) 	221 795 225 805
which 	230 795 263 805
may 	267 795 292 805
be 	295 795 309 805
your 	312 795 339 805
social 	343 795 375 805
security 	380 795 424 805
number	428 795 472 805
(	72 805 78 815
SSN	77 805 104 815
)	103 805 107 815
, 	107 805 110 815
individual 	113 805 168 815
taxpayer 	171 805 222 815
identification 	226 805 299 815
number 	303 805 347 815
(	350 805 353 815
ITIN	354 805 376 815
)	377 805 380 815
, 	381 805 383 815
adoption	388 805 439 815
taxpayer 	74 815 124 825
identification 	127 815 201 825
number 	205 815 249 825
(	251 815 255 825
ATIN	255 815 283 825
)	284 815 287 825
, 	289 815 290 825
or 	295 815 306 825
employer 	310 815 364 825
identification 	368 815 440 825
number	444 815 488 825
(	72 826 78 835
EIN	77 826 97 835
)	95 826 101 835
, 	100 826 104 835
to 	108 826 120 835
report 	124 826 158 835
on 	162 826 176 835
an 	180 826 193 835
information 	197 826 262 835
return 	267 826 299 835
the 	303 826 321 835
amount 	325 826 369 835
paid 	372 826 397 835
to 	402 826 413 835
you	416 826 437 835
, 	439 826 440 835
or 	444 826 457 835
other	460 826 490 835
amount 	73 836 118 846
reportable 	121 836 180 846
on 	184 836 199 846
an 	202 836 216 846
information 	220 836 284 846
