person 	423 174 458 182
whose 	460 174 494 182
name 	497 174 525 182
is 	528 174 536 182
entered 	538 174 578 182
on 	581 174 593 182
line 	597 174 615 182
1. 	618 174 628 182
Check 	629 174 663 182
only 	665 174 687 182
one 	689 174 710 182
of 	713 174 723 182
the	725 174 742 182
following 	129 183 177 190
seven 	179 183 209 190
boxes	211 183 243 190
.	242 183 246 190
4 	754 174 769 183
Exemptions 	767 174 831 183
(	832 174 836 183
codes 	837 174 867 183
apply 	870 174 898 183
only 	901 174 923 183
to	924 174 936 183
certain 	756 184 792 191
entities	794 184 832 191
, 	832 184 834 191
not 	838 184 854 191
individuals	858 184 911 191
; 	910 184 913 191
see	917 184 936 191
instructions 	756 193 816 200
on 	819 193 832 200
page 	835 193 861 200
3	863 193 870 200
)	868 193 872 200
:	873 193 876 200
Individual	144 203 195 212
/	194 203 199 212
sole 	198 203 220 212
proprietor 	222 203 272 212
or	274 203 286 212
☐	124 200 138 209
☐	308 199 322 208
C 	327 203 340 211
Corporation	338 203 401 211
☑	424 199 437 208
S 	441 203 453 211
Corporation	450 203 516 211
☐ 	540 199 553 208
Partnership	559 203 620 211
☐	656 199 669 209
Trust	674 203 704 209
/	700 203 706 209
estate	705 203 737 209
Exempt 	754 216 795 224
payee 	796 216 828 224
code 	830 216 856 224
(	856 216 860 224
if 	860 216 867 224
any	869 216 887 224
)	885 216 889 224
☐	124 227 138 237
S	705 230 717 236
Exemption 	757 243 810 253
from 	814 243 837 253
FATCA 	841 243 877 253
reporting	880 243 925 253
code 	756 257 790 266
(	779 257 791 265
if 	787 257 796 265
any	795 257 817 265
)	813 257 820 265
☐	124 282 138 292
single	144 213 183 220
-	176 213 181 220
member 	179 213 222 220
LLC	225 213 246 220
Limited 	145 230 185 239
liability 	186 230 223 239
company	224 230 272 239
. 	271 230 273 239
Enter 	276 230 304 239
the 	306 230 323 239
tax 	326 230 342 239
classification 	345 230 409 239
(	412 230 415 239
C	415 230 424 239
=	424 230 430 239
C 	430 230 439 239
corporation	442 230 499 239
, 	500 230 502 239
S	505 230 513 239
=	514 230 520 239
S 	519 230 528 239
corporation	531 230 588 239
, 	589 230 591 239
P	595 230 602 239
=	603 230 608 239
Partnership	609 230 666 239
) 	666 230 669 239
►	672 230 681 239
Note	143 243 173 253
: 	171 243 176 253
Check 	177 243 211 253
the 	213 243 230 253
appropriate 	233 243 291 253
box 	293 243 314 253
in 	315 243 325 253
the 	327 243 344 253
line 	346 243 365 253
above 	367 243 399 253
for 	401 243 415 253
the 	418 243 434 253
tax 	437 243 453 253
classification 	456 243 521 253
of 	524 243 534 253
the 	537 243 553 253
single	556 243 586 253
-	587 243 590 253
member 	590 243 632 253
owner	635 243 666 253
. 	666 243 669 253
Do 	674 243 690 253
not 	693 243 710 253
check	713 243 743 253
LLC 	145 252 167 260
if 	170 252 177 260
the 	180 252 195 260
LLC 	198 252 219 260
is 	221 252 230 260
classified 	233 252 280 260
as 	283 252 295 260
a 	298 252 304 260
single	306 252 337 260
-	337 252 340 260
member 	342 252 383 260
LLC 	386 252 407 260
that 	410 252 429 260
is 	433 252 440 260
disregarded 	443 252 504 260
from 	507 252 530 260
the 	533 252 550 260
owner 	552 252 584 260
unless 	587 252 619 260
the 	622 252 638 260
owner 	641 252 674 260
of 	676 252 687 260
the 	688 252 705 260
LLC 	707 252 729 260
is	732 252 743 260
another 	145 261 185 270
LLC 	187 261 209 270
that 	211 261 232 270
is 	234 261 243 270
not 	245 261 264 270
disregarded 	266 261 327 270
from 	329 261 352 270
the 	356 261 372 270
owner 	375 261 406 270
for 	409 261 422 270
U.S. 	425 261 447 270
federal 	450 261 485 270
tax 	488 261 504 270
purposes	507 261 554 270
. 	555 261 558 270
Otherwise	560 261 612 270
, 	611 261 614 270
a 	617 261 624 270
single	627 261 657 270
-	657 261 660 270
member 	661 261 703 270
LLC 	706 261 726 270
that	729 261 749 270
is 	145 271 155 279
disregarded 	157 271 218 279
from 	220 271 244 279
the 	247 271 264 279
owner 	266 271 298 279
should 	300 271 334 279
check 	337 271 368 279
the 	370 271 387 279
appropriate 	390 271 449 279
box 	450 271 471 279
for 	474 271 487 279
the 	490 271 506 279
tax 	509 271 525 279
classification 	528 271 593 279
of 	596 271 606 279
its 	609 271 621 279
owner	623 271 656 279
.	655 271 657 279
Other 	144 284 176 291
(	176 284 182 291
see 	181 284 199 291
instructions	201 284 259 291
) 	258 284 262 291
►	264 284 273 291
5 	117 295 127 303
Address 	128 295 172 303
(	173 295 179 303
number	178 295 217 303
, 	217 295 219 303
street	222 295 251 303
, 	252 295 254 303
and 	257 295 277 303
apt	279 295 296 303
. 	297 295 299 303
or 	302 295 312 303
suite 	315 295 340 303
no	342 295 356 303
.	353 295 357 303
) 	358 295 362 303
See 	364 295 384 303
instructions	387 295 446 303
.	444 295 451 303
19 	113 311 133 321
High 	136 311 167 321
Street	173 311 214 321
, 	214 311 217 321
Sutton 	223 311 267 321
Trinity	272 311 317 321
6 	116 323 127 330
City	129 323 151 330
, 	150 323 153 330
state	156 323 182 330
, 	182 323 184 330
and 	187 323 207 330
ZIP 	208 323 227 330
code	229 323 256 330
Birmingham	114 338 200 349
, 	202 338 204 349
Birmingham	209 338 292 349
, 	294 338 296 349
B72 	301 338 328 349
1XS	333 338 359 349
7 	114 350 126 359
List 	127 350 149 359
account 	149 350 190 359
number	193 350 233 359
(	232 350 235 359
s	235 350 242 359
) 	240 350 243 359
here 	246 350 270 359
(	270 350 276 359
optional	275 350 315 359
)	315 350 319 359
Part 	83 378 124 387
I	120 378 128 386
Taxpayer 	162 378 236 389
Identification 	242 378 340 389
Number 	346 378 407 389
(	410 378 415 389
TIN	415 378 441 389
)	440 378 446 389
006677514208EUR	464 366 592 374
(	754 284 765 290
Applies 	757 284 787 290
to 	788 284 795 290
accounts 	796 284 830 290
maintained 	832 284 872 290
outside 	874 284 901 290
the 	903 284 914 290
U.S.J	916 284 935 290
Requester's 	650 296 715 305
name 	715 296 744 305
and 	746 296 766 305
address 	769 296 810 305
(	810 296 815 305
optional	815 296 856 305
)	855 296 859 305
Enter 	75 393 108 403
your 	110 393 136 403
TIN 	139 393 159 403
in 	163 393 173 403
the 	177 393 195 403
appropriate 	198 393 265 403
box	268 393 291 403
. 	290 393 292 403
The 	297 393 320 403
TIN 	322 393 342 403
provided 	346 393 397 403
must 	400 393 429 403
match 	433 393 469 403
the 	472 393 491 403
name 	494 393 527 403
given 	529 393 560 403
on 	564 393 578 403
line 	580 393 602 403
1 	606 393 612 403
to 	616 393 628 403
avoid	631 393 663 403
backup 	74 403 120 413
withholding	122 403 189 413
. 	190 403 193 413
For 	197 403 216 413
individuals	219 403 280 413
, 	280 403 283 413
this 	287 403 308 413
is 	312 403 321 413
generally 	324 403 376 413
your 	379 403 405 413
social 	409 403 441 413
security 	446 403 491 413
number 	495 403 538 413
(	540 403 545 413
SSN	545 403 571 413
)	571 403 574 413
. 	575 403 578 413
However	582 403 634 413
, 	633 403 635 413
for 	641 403 656 413
a	659 403 667 413
resident 	77 414 123 423
alien	127 414 153 423
, 	154 414 155 423
sole 	160 414 184 423
proprietor	188 414 245 423
, 	245 414 246 423
or 	252 414 263 423
disregarded 	267 414 335 423
entity	339 414 371 423
, 	371 414 374 423
see 	377 414 399 423
the 	401 414 420 423
instructions 	424 414 490 423
for 	494 414 509 423
Part 	513 414 537 423
I	540 414 543 423
, 	544 414 547 423
later	550 414 576 423
. 	576 414 578 423
For 	583 414 603 423
other	605 414 635 423
entities	75 424 119 434
, 	118 424 121 434
it 	126 424 133 434
is 	136 424 146 434
your 	148 424 174 434
employer 	177 424 231 434
identification 	235 424 307 434
number 	312 424 356 434
(	358 424 362 434
EIN	362 424 383 434
)	383 424 386 434
. 	387 424 390 434
If 	392 424 401 434
you 	403 424 425 434
do 	428 424 444 434
not 	447 424 466 434
have 	469 424 497 434
a 	500 424 508 434
number	512 424 556 434
, 	556 424 558 434
see 	563 424 583 434
How 	586 424 613 434
to 	617 424 628 434
get 	631 424 651 434
a	653 424 660 434
TIN	76 435 97 442
, 	95 435 100 442
later	104 435 130 442
.	130 435 133 442
Note	74 448 107 457
: 	104 448 110 457
If 	113 448 122 457
the 	123 448 143 457
account 	145 448 193 457
is 	195 448 205 457
in 	209 448 218 457
more 	223 448 252 457
than 	255 448 280 457
one 	284 448 306 457
name	309 448 342 457
, 	342 448 344 457
see 	349 448 370 457
the 	372 448 390 457
instructions 	395 448 461 457
for 	463 448 480 457
line 	484 448 503 457
1. 	508 448 517 457
Also 	519 448 546 457
see 	550 448 571 457
What 	573 448 604 457
Name 	607 448 641 457
and	644 448 667 457
Number 	74 459 124 468
To 	126 459 142 468
Give 	142 459 171 468
the 	174 459 192 468
Requester 	196 459 255 468
for 	258 459 274 468
guidelines 	277 459 336 468
on 	339 459 353 468
whose 	356 459 395 468
number 	399 459 443 468
to 	446 459 458 468
enter	461 459 492 468
.	491 459 495 468
Social 	697 393 731 401
security 	734 393 778 401
number	781 393 822 401
or	690 437 707 443
Employer 	695 448 751 456
identification 	752 448 822 456
number	826 448 867 456
43	696 471 732 478
0246848	766 471 917 479
Part 	81 489 124 497
II	120 489 129 497
Certification	165 489 259 497
Under 	74 503 113 513
penalties 	116 503 168 513
of 	171 503 183 513
perjury	186 503 226 513
, 	226 503 228 513
I 	233 503 237 513
certify 	239 503 275 513
that	278 503 301 513
:	301 503 304 513
1. 	75 517 87 527
The 	89 517 116 527
number 	116 517 161 527
shown 	164 517 202 527
on 	205 517 220 527
this 	224 517 244 527
form 	248 517 274 527
is 	278 517 287 527
my 	290 517 308 527
correct 	311 517 352 527
taxpayer 	356 517 406 527
identification 	409 517 483 527
number 	487 517 531 527
(	533 517 537 527
or 	538 517 550 527
I 	553 517 556 527
am 	559 517 578 527
waiting 	580 517 622 527
for 	626 517 642 527
a 	645 517 653 527
number 	656 517 700 527
to 	703 517 715 527
be 	719 517 734 527
issued 	737 517 775 527
to 	776 517 790 527
me	792 517 811 527
)	810 517 814 527
; 	814 517 817 527
and	821 517 844 527
2. 	74 528 88 538
I 	88 528 96 538
am 	98 528 116 538
not 	119 528 139 538
subject 	141 528 183 538
to 	187 528 199 538
backup 	202 528 245 538
withholding 	249 528 315 538
because	319 528 368 538
: 	367 528 370 538
(	374 528 378 538
a	378 528 386 538
) 	384 528 387 538
I 	392 528 395 538
am 	399 528 416 538
exempt 	419 528 463 538
from 	468 528 493 538
backup 	497 528 540 538
withholding	543 528 610 538
, 	610 528 613 538
or 	617 528 629 538
(	632 528 636 538
b	636 528 644 538
) 	643 528 646 538
I 	650 528 655 538
have 	657 528 685 538
not 	688 528 707 538
been 	711 528 740 538
notified 	744 528 786 538
by 	790 528 804 538
the 	808 528 826 538
Internal 	829 528 872 538
Revenue	876 528 928 538
Service 	91 538 135 548
(	136 538 140 548
IRS	141 538 162 548
) 	160 538 164 548
that 	168 538 190 548
I 	193 538 196 548
am 	201 538 218 548
subject 	222 538 264 548
to 	268 538 279 548
backup 	282 538 325 548
withholding 	329 538 396 548
as 	399 538 412 548
a 	415 538 422 548
result 	427 538 459 548
of 	462 538 474 548
a 	476 538 483 548
failure 	487 538 522 548
to 	525 538 537 548
report 	541 538 575 548
all 	578 538 591 548
interest 	594 538 638 548
or 	641 538 653 548
dividends	657 538 712 548
, 	713 538 715 548
or 	719 538 732 548
(	734 538 738 548
c	738 538 745 548
) 	745 538 748 548
the 	752 538 770 548
IRS 	774 538 795 548
has 	798 538 818 548
notified 	823 538 866 548
me 	869 538 887 548
that 	891 538 913 548
I 	916 538 920 548
am	923 538 941 548
no 	91 549 107 558
longer 	109 549 146 558
subject 	149 549 192 558
to 	194 549 206 558
backup 	209 549 253 558
withholding	256 549 322 558
; 	323 549 325 558
and	328 549 351 558
3. 	75 563 87 573
I 	90 563 95 573
am 	98 563 116 573
a 	119 563 126 573
U.S. 	130 563 154 573
citizen 	158 563 195 573
or 	199 563 211 573
other 	214 563 243 573
U.S. 	248 563 271 573
person 	276 563 315 573
(	317 563 324 573
defined 	322 563 366 573
below	369 563 404 573
)	400 563 407 573
; 	407 563 410 573
and	414 563 437 573
4. 	74 577 87 587
The 	91 577 113 587
FATCA 	117 577 158 587
code	160 577 190 587
(	188 577 192 587
s	193 577 200 587
) 	198 577 202 587
entered 	205 577 250 587
on 	254 577 268 587
this 	271 577 292 587
form 	296 577 322 587
(	324 577 330 587
if 	328 577 337 587
any	339 577 361 587
) 	358 577 362 587
indicating 	366 577 422 587
that 	425 577 449 587
I 	451 577 455 587
am 	459 577 477 587
exempt 	480 577 524 587
from 	527 577 553 587
FATCA 	558 577 599 587
reporting 	602 577 654 587
is 	658 577 668 587
correct	671 577 711 587
.	711 577 716 587
Certification 	76 591 148 601
instructions	152 591 221 601
. 	222 591 224 601
You 	227 591 249 601
must 	254 591 280 601
cross 	284 591 314 601
out 	317 591 334 601
item 	337 591 361 601
2 	364 591 372 601
above 	375 591 409 601
if 	412 591 418 601
you 	421 591 441 601
have 	444 591 472 601
been 	474 591 502 601
notified 	505 591 546 601
by 	549 591 563 601
the 	566 591 584 601
IRS 	587 591 607 601
that 	610 591 631 601
you 	634 591 654 601
are 	658 591 675 601
currently 	678 591 726 601
subject 	729 591 770 601
to 	773 591 784 601
backup 	787 591 829 601
withholding 	832 591 895 601
because	898 591 946 601
you 	75 601 96 611
have 	98 601 127 611
failed 	129 601 159 611
to 	162 601 174 611
report 	177 601 209 611
all 	212 601 225 611
interest 	228 601 268 611
and 	272 601 293 611
dividends 	296 601 349 611
on 	352 601 366 611
your 	369 601 394 611
tax 	397 601 414 611
return	417 601 449 611
. 	450 601 453 611
For 	456 601 475 611
real 	478 601 497 611
estate 	501 601 534 611
transactions	538 601 606 611
, 	606 601 608 611
item 	612 601 635 611
2 	638 601 647 611
does 	649 601 677 611
not 	680 601 697 611
apply	701 601 732 611
. 	732 601 734 611
For 	738 601 757 611
mortgage 	760 601 812 611
interest 	816 601 857 611
paid	860 601 885 611
,	884 601 887 611
acquisition 	76 612 136 621
or 	139 612 151 621
abandonment 	154 612 230 621
of 	233 612 244 621
secured 	247 612 290 621
property	295 612 341 621
, 	339 612 342 621
cancellation 	348 612 413 621
of 	416 612 428 621
debt	430 612 455 621
, 	456 612 458 621
contributions 	462 612 534 621
to 	537 612 549 621
an 	552 612 565 621
individual 	569 612 619 621
retirement 	624 612 679 621
arrangement 	682 612 753 621
(	753 612 759 621
IRA	759 612 779 621
)	777 612 781 621
, 	782 612 785 621
and 	788 612 809 621
generally	813 612 863 621
, 	863 612 865 621
payments	869 612 923 621
other 	74 622 106 631
than 	107 622 133 631
interest 	136 622 176 631
and 	180 622 201 631
dividends	204 622 256 631
, 	257 622 259 631
you 	262 622 283 631
are 	287 622 303 631
not 	307 622 325 631
required 	328 622 374 631
to 	374 622 388 631
sign 	392 622 414 631
the 	418 622 435 631
certification	439 622 502 631
, 	502 622 505 631
but 	508 622 527 631
you 	529 622 549 631
must 	554 622 581 631
provide 	584 622 625 631
your 	628 622 653 631
correct 	656 622 695 631
TIN	698 622 718 631
. 	719 622 720 631
See 	724 622 745 631
the 	749 622 767 631
instructions 	769 622 834 631
for 	837 622 852 631
Part 	855 622 878 631
II	881 622 887 631
, 	888 622 890 631
later	891 622 919 631
.	917 622 921 631
Sign	74 640 111 650
Signature 	142 645 198 652
of	199 645 211 652
Here	75 651 116 659
U.S. 	142 654 165 662
person 	168 654 209 662
►	208 654 217 662
General 	75 674 159 686
Instructions	168 674 294 686
Section 	76 694 120 702
references 	124 694 185 702
are 	188 694 206 702
to 	209 694 221 702
the 	225 694 243 702
Internal 	246 694 288 702
Revenue 	293 694 343 702
Code 	346 694 378 702
unless 	381 694 419 702
otherwise	422 694 478 702
noted	74 705 111 712
.	107 705 113 712
Future 	77 719 117 728
developments	120 719 207 728
. 	208 719 211 728
For 	214 719 233 728
the 	236 719 255 728
latest 	258 719 290 728
information 	293 719 358 728
about 	361 719 394 728
developments	397 719 480 728
related 	76 729 117 738
to 	119 729 132 738
Form 	136 729 165 738
W	167 729 181 738
-	181 729 186 738
9 	185 729 192 738
and 	196 729 218 738
its 	221 729 235 738
instructions	238 729 305 738
, 	306 729 308 738
such 	312 729 340 738
as 	343 729 356 738
legislation 	360 729 418 738
enacted	421 729 468 738
after 	75 739 104 748
they 	105 739 132 748
were 	133 739 162 748
published	166 739 222 748
, 	223 739 226 748
go 	229 739 244 748
to 	244 739 259 748
www.irs.gov/FormW9	262 739 387 748
.	387 739 392 748
Purpose 	77 756 152 768
of 	160 756 177 767
Form	183 756 230 767
An 	74 774 101 783
individual 	95 774 150 783
or 	154 774 166 783
entity 	168 774 201 783
(	202 774 207 783
Form 	208 774 237 783
W	240 774 254 783
-	253 774 257 783
9 	258 774 265 783
requester	269 774 324 783
) 	322 774 325 783
who 	330 774 355 783
is 	358 774 368 783
required 	372 774 419 783
to 	422 774 434 783
file 	437 774 454 783
an	457 774 472 783
information 	74 785 142 794
return 	146 785 179 794
with 	183 785 207 794
the 	210 785 228 794
IRS 	232 785 252 794
must 	256 785 284 794
obtain 	288 785 324 794
your 	327 785 353 794
correct 	356 785 397 794
taxpayer	401 785 450 794
identification 	74 794 151 804
number 	154 794 198 804
(	200 794 208 804
TIN	205 794 224 804
) 	224 794 228 804
which 	232 794 265 804
may 	270 794 294 804
be 	296 794 312 804
your 	315 794 340 804
social 	345 794 377 804
security 	381 794 427 804
number	430 794 474 804
(	74 804 82 814
SSN	80 804 105 814
)	105 804 110 814
, 	110 804 113 814
individual 	117 804 171 814
taxpayer 	175 804 225 814
identification 	227 804 302 814
number 	305 804 349 814
(	351 804 355 814
ITIN	356 804 379 814
)	379 804 383 814
, 	384 804 386 814
adoption	390 804 441 814
taxpayer 	76 815 127 825
identification 	131 815 203 825
number 	208 815 252 825
(	254 815 258 825
ATIN	258 815 286 825
)	286 815 289 825
, 	290 815 293 825
or 	297 815 309 825
employer 	312 815 367 825
identification 	370 815 442 825
number	447 815 491 825
(	74 826 82 835
EIN	80 826 101 835
)	98 826 104 835
, 	103 826 107 835
to 	111 826 123 835
report 	126 826 161 835
on 	164 826 179 835
an 	183 826 196 835
information 	200 826 265 835
return 	270 826 302 835
the 	306 826 324 835
amount 	328 826 371 835
paid 	375 826 400 835
to 	403 826 415 835
you	418 826 439 835
, 	440 826 442 835
or 	446 826 459 835
other	462 826 493 835
amount 	75 836 121 845
reportable 	123 836 183 845
on 	187 836 201 845
an 	205 836 218 845
information 	221 836 287 845
return	292 836 324 845
. 	325 836 328 845
Examples 	330 836 388 845
